Title,Description,Location,ID,Price,Bed,Date
3bhk Luxury Branded fully furnished flat for rent at Thondayad Bypass,3bhk fully furnished flat for rent at Thondayad Bypass,"India,Kerala,Kozhikode,Thondayad",1639839990,"₹ 36,000",3 Bds - 3 Ba - 1800 ft2,2024-04-07T10:29:27+0000
1bhk fully furnished flat for rent at Thondayad bypass,1bhk fully furnished flat for rent at Thondayad byPlease call,"India,Kerala,Kozhikode,Thondayad",1639836497,"₹ 20,000",1 Bds - 2 Ba - 700 ft2,2024-04-07T10:28:40+0000
2bhk fully furnished flat for at Calicut,Near Cyber park,"India,Kerala,Kozhikode,Thondayad",1635785020,"₹ 35,000",2 Bds - 2 Ba - 1706 ft2,2024-04-07T10:28:11+0000
2 BHK fully furnished house for rent,"2 BHK House fully furnished in heart of the city for rent.2 units available - 1st floor - 280002 beds with attached bathroomACRefrigeratorBed and mattressModular kitchen Balcony Dining tableEtc Ground floor- 225002BHKWith attached bathroomBed and mattressModular kitchen Up to 12 bachelors/students can be accommodated.AC bedroom ar 7000Non AC 5000This house is inncenter of the city With 1km to Calicut  railway station0.5 Km to vellail railway station 1 km to Calicut beach 5 min walk to KSRTC bus stand , mananchira , YMCA cross road , chandrika press With schools , stationery super market petrol pumps and all major banks in 5min walk .This is inside a gated community so no worries about security,Ideal for working professional and family reach out to the owner .","India,Kerala,Kozhikode,YMCA Cross Road",1764783067,"₹ 22,500",2 Bds - 2 Ba - 1100 ft2,2024-04-07T09:31:24+0000
Paroppadi 3bhk house for rent,Paroppadi 3bhk house for rentRent 15000Adwance 50000,"India,Kerala,Kozhikode,Paroppadi",1765695143,"₹ 15,000",3 Bds - 3 Ba - 1600 ft2,2024-04-07T09:02:23+0000
3 bhk fully furnished flat near puthiyangadi,"3 bhk fully furnished flat near puthiyangadi,kannur road","India,Kerala,Kozhikode,West Hill",1750878891,"₹ 32,000",3 Bds - 3 Ba - 1800 ft2,2024-04-07T08:05:15+0000
3 bhk gated villa near thondayad  cyber park,3 bhk gated villa near thondayad 'cyber park,"India,Kerala,Kozhikode,Thondayad",1754040029,"₹ 25,000",3 Bds - 4 Ba - 1950 ft2,2024-04-07T08:04:21+0000
3 bhk gated villa near chevayur,3 bhk gated villa near chevayur with security '2 car parking,"India,Kerala,Kozhikode,Chevayoor",1755581885,"₹ 25,000",3 Bds - 3 Ba - 2000 ft2,2024-04-07T08:03:51+0000
3 BHK House for rent in Calicut-Westhill,"3 BHK House[1st Floor] for Rent.Good Condition,Well water,Nearby Schools,engineering college,church,mosque,temple,beach.Small cars accessible.#calicut #renthousecalicut","India,Kerala,Kozhikode,West Hill",1766933855,"₹ 13,500",3 Bds - 2 Ba - 1400 ft2,2024-04-07T08:03:17+0000
3 Bhk fully furnished Flat for Rent At Mankavu,3 Bhk fully furnished flat for Rent AT MANKAVU.◾3bhk attached ◾1525 sqft◾24hrs security ◾Children's Play area◾Lift◾Covered Car parking ◾Centralized gas◾Power back up ◾Waterback upDistance  from  Main Location to Apartment ◾1.5 KM from Gokulam public school ◾1.5 KM from upcoming LULU Convention center ◾2 KM From MIMS Hospital   and 4 KM.from  Baby Memorial Hospital ◾4 KM From Railway station ◾4.5 KM From kozhikode Beach Rent-32000More details Endless properties 2ndfloor Kairali ComplexThondayad.  Calicut,"India,Kerala,Kozhikode,Mankavu",1761361508,"₹ 31,500",3 Bds - 3 Ba - 1525 ft2,2024-04-07T07:46:13+0000
3 Bhk fully furnished Apartment For Rent At kottuli,"3 BHk fully furnished Apartment for Rent At kottuli◾3 Bhk attached◾1500 sqft◾Modular kitchen◾Bed with cott◾sofa◾wardrobs◾Table with chairs◾AcAminites◾CCTv cameras◾coverd Car parking◾water back up◾Gym◾Swimming pool◾Gas pipeline◾power back upRent- 38000/- including mncMore DetailsEndless properties2 nd floor kairali complexThondayad, Calicut","India,Kerala,Kozhikode,Kottuli",1760533026,"₹ 38,000",3 Bds - 3 Ba - 1500 ft2,2024-04-07T07:46:13+0000
House for rent near Meenchanda byepass,"House for rent, 50 meters from Meenchanda byepass, near Malabar builders flat. 2 bedrooms - 7000 for a room. Bachelors preferred. If full House required, rent is 14000 a month. Semi-furnished with 2 beds in each room, tables, chairs, dining table, fridge, stove etc. Residential area","India,Kerala,Kozhikode,Vattakkinar",1766921296,"₹ 7,000",2 Bds - 1 Ba - 900 ft2,2024-04-07T06:23:45+0000
"3 Bhk Semifurnished House For Rent At Chakkorthukulam Road, Nadakkave.","3 Bhk Semifurnished House For Rent At Chakkorthukulam Road, Nadakkave.3 Bedrooms with attached bathrooms1600 sqftGround floorCar parkingGated CommunityWell waterConveniently situated in Nadakkave, this property enjoys proximity to a range of amenities including supermarkets, schools, healthcare facilities, and recreational venues.Morw DetailsContactEndless PropertiesThondayad, Calicut","India,Kerala,Kozhikode,Nadakkavu",1764759546,"₹ 25,000",3 Bds - 2 Ba - 1600 ft2,2024-04-07T06:22:21+0000
DOUBLE STOREYED HOUSE FOR RENT POKKUNNU CALICUT,DOUBLE STOREYED HOUSE FOR RENT POKKUNNU CALICUTRENT 14000ADVANCE 50000MOB  8   6    0   6   55    1   3  9   5,"India,Kerala,Kozhikode,Pokkunnu",1758289382,"₹ 14,000",4 Bds - 3 Ba - 2000 ft2,2024-04-07T06:13:50+0000
3bhk semi furnished house for rent at Malaparamaba,"3BHK house for rent in Malaparamba. Encompassing 1500 sq ft, this residence offers 3 bedrooms, making it perfect for families or individuals seeking comfort and convenience. Located in close proximity to Malaparamba junction, providence college enjoy easy access to essential amenities and transportation hubs. More details Endless properties 2nd floor, kairali complex Thondayad, Calicut","India,Kerala,Kozhikode,Malaparamba",1764754603,"₹ 24,000",3 Bds - 3 Ba - 1500 ft2,2024-04-07T06:01:25+0000
2 bdrm house for rent in a calm n quiet area yet in d middle of d city,2 bedroom tiled roof house for rent in a calm and quiet area yet in the middle of the city. 50 meters from Govindapuram main road.2 Wheeler site. Asking 9000 rent and 25000 advance. Brokers please excuse.,"India,Kerala,Kozhikode,Govindapuram",1766918088,"₹ 9,000",2 Bds - 1 Ba - 0 ft2,2024-04-07T05:59:24+0000
12.5 cent Land with building for Sale in Kozhikode Corp.,"Four units of 3 BHK residential apartments  in one building  consisting of 12.5 cent land for sale in Kozhikode corporation area approx  6 km from Kozhikode city. Each apartment has 3 Bed rooms, 2 Toilets, Hall, Sit out, Kitchen and Work area and two entrance in the front side  (Two flats in each floor of a 2 storied building).  Plinth area of  4 unit is 3602 sq ft  and 361 sq ft of  stair case (Total plinth area=3963 sq ft).  There is enough space for parking and kids playing.   The building has approx. 25 meter approach road from main road (Beypore –Kozhikode main road which is going to upgrade as Beypore port to Kozhikode NH). Since the property is in  the heart of the town and Kozhikode city is just 6 km (10 minute drive) away from Arakinar town,  the building  has high  potential to have a regular monthly income for those who are seeking an investment plan. The property can be utilized to run various business portfolios such as  training /education / tuition centre or as boys hostel or girls hostel or as working women’s hostel or  as residential apartments after suitable modification and renovation. WELL water and corporation water is available in the property. The asking price is 14 Lakhs/cent – (Negotiable)Serious buyers are kindly requested to respond to this Ad at the earliest.","India,Kerala,Kozhikode,Chevayur",1765398978,"₹ 1,70,00,000",3 Bds - 2 Ba - 3963 ft2,2024-03-23T05:37:18+0000
Fully furnished Branded Flat for rent @mankavu,Fully furnished flat @ mankavu near Lulu mall,"India,Kerala,Kozhikode,Mankavu",1762932192,"₹ 25,000",2 Bds - 2 Ba - 2100 ft2,2024-03-21T08:45:34+0000
2bhk semi furnished flat for rent at Calicut,2bhk semi furnished flat for rent at Calicut,"India,Kerala,Kozhikode,Thondayad",1637175333,"₹ 25,000",3 Bds - 3 Ba - 1366 ft2,2024-03-29T05:08:48+0000
"2 BHK FURNISHED FLAT FOR RENT NEAR CHEVAYOOR, CALICUT","2 bhk Furnished flat for rent near chevayoor, calicutNear by :-Medical collegeDevagri college and schoolPresentation schoolBavans schoolStarcare hospitalCyber parkUl parkHilite mallBusiness park","India,Kerala,Kozhikode,Chevayoor",1762872025,"₹ 25,000",2 Bds - 2 Ba - 1280 ft2,2024-04-08T08:01:22+0000
3 BHK FURNISHED  FLAT FOR RENT CALICUT,"3 BHK FURNISHED FLAT FOR RENT NEAR NADAKAVE,CALICUTAmenities:-GymSwimming poolGrand lobbyConference roomDay careOpen areaYoga centreAssociation hallHome cinema theatreChildrens play areaSaddle courtLarge space for visitors car parking Guest roomRent 30000+MNC","India,Kerala,Kozhikode,Nadakkavu",1755818011,"₹ 32,000",3 Bds - 3 Ba - 1780 ft2,2024-04-08T08:01:22+0000
3 BHK FURNISHED FLAT FOR RENT NEAR CALICUT MEDICAL COLLEGE,3 bhk Furnished near calicut medical collegeAminites :-Swaming poolGymChildrens play areaAssociation hallGuest roomConference roomOpan areaGuest parkingGames area,"India,Kerala,Kozhikode,Thondayad",1762991431,"₹ 30,000",3 Bds - 3 Ba - 1750 ft2,2024-04-08T08:01:21+0000
"2 BHK furnished brand new flat for rent near karapparamb, calicut",2 bhk Furnished brand new flat for rent near karapparambAminites :-GymSwaming poolConference roomParty hallGuest roomGuest parking24 hrs security and power backupWaste management,"India,Kerala,Kozhikode,Karaparamba",1762675354,"₹ 30,000",2 Bds - 2 Ba - 1410 ft2,2024-04-08T08:01:21+0000
"3 BHK FURNISHED FLAT FOR RENT NEAR POTTAMAL ,CALICUT",3 bhk Furnished flat for rent near kottoli and pottamal calicutNear by:-Baby memorial hospitalIqrha hospitalCivil stationMalabar hospitalCyber parkCalicut bypassRent 25000+mncAdvance 1Lakh,"India,Kerala,Kozhikode,Pottammal",1762138478,"₹ 27,000",3 Bds - 3 Ba - 1650 ft2,2024-04-08T08:01:21+0000
"3 bhk semi furnished flat for rent near mankave, calicut",3 bhk  semi furnished flat for rent near LULU mall and MIMS hospital calicut,"India,Kerala,Kozhikode,Mankavu",1762005372,"₹ 25,000",3 Bds - 3 Ba - 1350 ft2,2024-04-08T08:01:21+0000
BRANDED 1/2/3/4 BHK FLATS FOR RENT AT HEART OF CITY,"*  1 BHK BRANDED FURNISHED FLAT NEAR POTAMMALRENT - 15+ MNC* 1BHK BRANDED FURNISHED FLAT FOR RENT NEAR PUTHIYARARENT : 20000/-* 1 BHK BRANDED FURNISHED FLAT NEAR HILITE MALLRENT - 20000/-* 1 BHK BRANDED FURNISHED FLAT NEAR PUTHIYARARENT - 23000/- * 1 BHK PREMIUM FULLY FURNISHED FLAT FOR RENT NEAR CHRISTIAN COLLEGERENT - 25000/-* 1 BHK BRANDED UNFURNISHED FLAT FOR RENT NEAR THONDAYADRENT - 17000/  -* 2 BHK BRANDED FULLY FURNISHED FLAT NEAR POTAMMAL RENT  - 20000/- * 2 BHK BRANDED FULLY FURNISHED FLAT NEAR MALAPARAMBRENT  - 23000 + MNC* 2 BHK BRANDED FURNISHED FLAT NEAR KARAPARAMB RENT  -  25000 + MNC* 2 BHK BRANDED FURNISHED FLAT NEAR KARAPARAMBRENT - 25000 + MNC* * 2 BHK BRANDED FULLY FURNISHED FLAT NEAR PUTHIYANGADIRENT -  27000 + MNC* 2 BHK APARTMENT FOR RENT NEAR KANNACHERIRENT  -  15000* 2 BHK BRANDED SEMI FURNISHED FLAT NEAR NADAKAVURENT  -  20000 + MNC* 2 BHK BRANDED SEMI FURNISHED FLAT NEAR POTAMMALRENT  - 20000 + MNC* 2 BHK BRANDED SEMI FURNISHED FLAT NEAR NADAKAVURENT  - 23000 + MNC * 2 BHK BRANDED SEMI FURNISHED FLAT NEAR KOTOOLIRENT : 25000 + MNC* 2 BHK BRANDNEW SEMI FURNISHED FLAT NEAR KOTTULIRENT -   28000 + MNC* 2 BHK PREMIUM SEMI FURNISHED FLATS FOR RENT NEAR THONDAYADRENT - 30000 + MNC* 3 BHK BRANDED FULLY FURNISHED FLAT NEAR BEACH ROADRENT - 30000 + MNC* 3 BHK BRANDED FULLY FURNISHED FLAT NEAR PUSHPA JUNCTIONRENT : 30000 + MNC* 3 BHK BRANDED FULLY FURNISHED FLAT NEAR PALAZHIRENT - 30000 + MNC* 3 BHK  BRANDNEW FURNISHED FLAT NEAR THONDAYAD BYPASSRENT - 30000 + MNC* 3 BHK BRANDNEW SEMI FURNISHED FLAT NEAR KOTOOLIRENT : 35000 + MNC* 3 BHK LUXURY SEMI FURNISHED FLAT NEAR HILITE MALLRENT - 33000 + MNC* 3 BHK PREMIUM SEMI FURNISHED FLAT NEAR BEACH ROADRENT -  30000 + MNC* 3 BHK SEMI FURNISHED NEAR POTAMMALRENT : 23000 + MNC* 3 BHK BRANDED UNFURNISHED FLAT NEAR ERANJIPALAMRENT - 25000 + MNC* 3 BHK BRANDED UNFURNISHED FLAT NEAR ERANJIPALAMRENT - 25000 + MNC* 3 BHK PREMIUM FULLY FURNISHED FLAT NEAR CHRISTIAN COLLEGERENT  -  35000/-* 3 BHK LUXURY FULLY FURNISHED FLAT NEAR PUTHIYANGADIRENT - 40000/-*  3 BHK BRANDED FULLY FURNISHED FLAT NEAR NADAKAVURENT - 30,000/-* 4 BHK PREMIUM FURNISHED FLAT NEAR BEACH ROADRENT - 46000 /-Note : images shown are for representation purpose only. Actual building differ.","India,Kerala,Kozhikode,Nadakkavu",1757752064,"₹ 15,000",2 Bds - 2 Ba - 000 ft2,2024-04-08T07:54:52+0000
2 BHK BRANDED SEMI FURNISHED FLAT FOR RENT NEAR  MALAPARAMB,"Branded flat for rent & sale available in Calicut2 BHK BRANDED SEMI FURNISHED FLAT FOR RENT NEAR MALAPARAMB located in a prime location  Aminities  :GYMParty areaChildren play area Lift 24 Hr Security24 Hr power backupCovered parking  Expecting rent :  20,000 + mnc Note : images shown are for representation purpose only . actual building differ .Call  between : 10 am - 7 pm (Sunday off)","India,Kerala,Kozhikode,Malaparamba",1767029354,"₹ 20,000",2 Bds - 2 Ba - 1200 ft2,2024-04-08T07:52:15+0000
2 BHK BRANDED FULLY FURNISHED FLAT FOR RENT NEAR MALAPARAMB,"Branded flat for rent & sale available in Calicut2 BHK BRANDED FULLY FURNISHED FLAT FOR RENT NEAR MALAPARAMB located in a prime location * Very close Malaparamb ,  Meithra Hospital ,  Karaparamb , Eranjipalam,  starcare hospital , Thondayad ,  Sarovaram road,  Baby memorial  Hospital, Arayidathpalam  Amenities  :GYMParty areaChildren play area Lift 24 Hr SecurityCctv24 Hr power backupCovered parking  Expecting rent : 25000 + mnc Note : images shown are for representation purpose only . actual building differ .Call  between : 10 am - 7 pm (Sunday off)","India,Kerala,Kozhikode,Malaparamba",1767028869,"₹ 25,000",2 Bds - 2 Ba - 1200 ft2,2024-04-08T07:48:11+0000
Home for sharing gents near BMH Hospital,Rental room with sharingCar parkingGas connectionWashing machine,"India,Kerala,Kozhikode,Koottuli",1767028596,"₹ 3,500",2 Bds - 2 Ba - 1500 ft2,2024-04-08T07:45:44+0000
House for rent @ Nadakkavu,Well water and cooperation water co mpound wall near by Nadakkavu girls high school,"India,Kerala,Kozhikode,Nadakkavu",1760479319,"₹ 20,000",3 Bds - 3 Ba - 1850 ft2,2024-04-08T07:20:53+0000
Flat for Rent,2 BHK Flat available for rent. The property is located within the heart of kozhikode city.,"India,Kerala,Kozhikode,Mankavu",1767024736,"₹ 22,000",2 Bds - 2 Ba - 1147 ft2,2024-04-08T07:11:56+0000
Apartment for rent @ kottuli,Walking distance from Main road well community apartment,"India,Kerala,Kozhikode,Kottuli",1760479002,"₹ 18,000",3 Bds - 3 Ba - 1800 ft2,2024-04-08T07:10:31+0000
House for rent @Ashokapuram Kozhikode,Near baby memorial hospital azhakody Devi temple compound wall well water,"India,Kerala,Kozhikode,Ashokapuram",1760478020,"₹ 35,000",3 Bds - 3 Ba - 2100 ft2,2024-04-08T07:09:55+0000
House for rent @ chevayoor kozhikode,Compound wall well water near by bypass and medical college,"India,Kerala,Kozhikode,Chevayoor",1760478291,"₹ 20,000",4 Bds - 3 Ba - 1965 ft2,2024-04-08T07:07:21+0000
House for rent @ Pottammal Thondayaad,Near by main road compound wall well water,"India,Kerala,Kozhikode,Kottuli",1760477671,"₹ 18,000",3 Bds - 3 Ba - 2100 ft2,2024-04-08T07:06:45+0000
House for rent @ Methottuthazham,Compound wall well water new house for rent,"India,Kerala,Kozhikode,Poovangal",1760531053,"₹ 15,000",3 Bds - 3 Ba - 1850 ft2,2024-04-08T07:05:24+0000
Karaparamba House for rent contact owner directly Mr C K Suresh Babu,Karaparamba House for rent contact owner directly Mr C K Suresh Babu,"India,Kerala,Kozhikode,Karaparamba",1766930175,"₹ 25,000",3 Bds - 3 Ba - 4000 ft2,2024-04-07T07:33:26+0000
Kalyani krishna,"Apartment 1st floor chevayur.walkable distance to presentation school and chevayur junction. Mini lorry accessible. 1.5km to medical college. Ample well water. Temple, mosque and church in walkable distance.family and working bachelors allowed. STUDENTS NOT ALLOWED.","India,Kerala,Kozhikode,Chevayoor",1764207936,"₹ 15,000",3 Bds - 3 Ba - 1500 ft2,2024-03-12T06:10:48+0000
Fully furnished Branded Flat for rent @ eranhipalam,24*7 security guard CCTV etc gated community fully furnished ac TV fridge washing machine etc,"India,Kerala,Kozhikode,Eranjipalam",1760473097,"₹ 20,000",3 Bds - 3 Ba - 2155 ft2,2024-04-08T07:04:56+0000
Fully furnished Branded Flat for rent,Fully furnished Branded luxury Flat,"India,Kerala,Kozhikode,Ashokapuram",1760476689,"₹ 30,000",3 Bds - 3 Ba - 2800 ft2,2024-04-08T07:03:49+0000
House for rent @ Kuthiravattom,4bhk well water compound wall walk-in distance from Main road,"India,Kerala,Kozhikode,Kuthiravattom",1760522776,"₹ 28,000",4 Bds - 4 Ba - 2238 ft2,2024-04-08T07:03:14+0000
3 BHK flat,24 hrs securityVisitor’s Car parkLandscaped areaKid’s play areaCCTV SurveillanceIntercom facilityYoga roomFitness centreVisitor’s loungeHome care officeDriver’s roomLed lighting in common areaPassenger lifts-3 nosWheel chair friendly rampsGenerator back upSewage treatment plantAssociation hallRoof top party areaLibrary roomCommon toiletsRain water harvesting,"India,Kerala,Kozhikode,Eranjipalam",1766307801,"₹ 20,000",3 Bds - 4 Ba - 1730 ft2,2024-04-08T06:46:44+0000
House for rent @ Malaparamb,New home for Rent near main road compound wall well water and cooperation water,"India,Kerala,Kozhikode,Malaparamba",1760507143,"₹ 25,000",4 Bds - 4 Ba - 2200 ft2,2024-04-08T06:46:28+0000
House for rent @ Palazhi,Compound wall well water near by bypass,"India,Kerala,Kozhikode,Poovangal",1760514523,"₹ 15,000",3 Bds - 3 Ba - 1849 ft2,2024-04-08T06:42:41+0000
House for rent @Malaparamb,Compound wall well water near by bypass,"India,Kerala,Kozhikode,Malaparamba",1763500874,"₹ 22,000",3 Bds - 3 Ba - 1560 ft2,2024-04-08T06:37:15+0000
